# Wavelength (nm)	Intensity
464.27350	0.0
464.44446	0.0
464.61539	0.0
464.78632	0.0
464.95728	0.0
465.12820	0.0
465.29913	0.0
465.47009	0.0
465.64102	0.0
465.81195	0.0
465.98291	0.0
466.15384	0.0
466.32480	0.0
466.49573	0.0
466.66666	0.0
466.83762	0.0
467.00854	0.0
467.17947	0.0
467.35043	0.0
467.52136	0.0
467.69232	0.0
467.86325	0.0
468.03418	0.0
468.20514	0.0
468.37607	0.0
468.54700	0.0
468.71796	0.0
468.88889	0.0
469.05981	0.0
469.23077	0.0
469.40170	0.0
469.57266	0.0
469.74359	0.0
469.91452	0.0
470.08548	0.0
470.25641	0.0
470.42734	0.0
470.59830	0.0
470.76923	0.0
470.94019	0.0
471.11111	0.0
471.28204	0.0
471.45300	0.0
471.62393	0.0
471.79486	0.0
471.96582	0.0
472.13675	0.0
472.30768	0.0
472.47864	0.0
472.64957	0.0
472.82053	0.0
472.99146	0.0
473.16238	0.0
473.33334	0.0
473.50427	0.0
473.67520	0.0
473.84616	0.0
474.01709	0.0
474.18805	0.0
474.35898	0.0
474.52991	0.0
474.70087	0.0
474.87180	0.0
475.04272	0.0
475.21368	0.0
475.38461	0.0
475.55554	0.0
475.72650	0.0
475.89743	0.0
476.06839	0.0
476.23932	0.0
476.41025	0.0
476.58121	0.0
476.75214	0.0
476.92307	0.0
477.09402	0.0
477.26495	0.0
477.43588	0.0
477.60684	0.0
477.77777	0.0
477.94873	0.0
478.11966	0.0
478.29059	0.0
478.46155	0.0
478.63248	0.0
478.80341	0.0
478.97437	0.0
479.14529	0.0
479.31625	0.0
479.48718	0.0
479.65811	0.0
479.82907	0.0
480.00000	0.0
480.17093	0.0
480.34189	0.0
480.51282	0.0
480.68375	0.0
480.85471	0.0
481.02563	0.0
481.19659	0.0
481.36752	0.0
481.53845	0.0
481.70941	0.0
481.88034	0.0
482.05127	0.0
482.22223	0.0
482.39316	0.0
482.56412	0.0
482.73505	0.0
482.90598	0.0
483.07693	0.0
483.24786	0.0
483.41879	0.0
483.58975	0.0
483.76068	0.0
483.93161	0.0
484.10257	0.0
484.27350	0.0
484.44446	0.0
484.61539	0.0
484.78632	0.0
484.95728	0.0
485.12820	0.0
485.29913	0.0
485.47009	0.0
485.64102	0.0
485.81195	0.0
485.98291	0.0
486.15384	0.0
486.32480	0.0
486.49573	0.0
486.66666	0.0
486.83762	0.0
487.00854	0.0
487.17947	0.0
487.35043	0.0
487.52136	0.0
487.69232	0.0
487.86325	0.0
488.03418	0.0
488.20514	0.0
488.37607	0.0
488.54700	0.0
488.71796	0.0
488.88889	0.0
489.05981	0.0
489.23077	0.0
489.40170	0.0
489.57266	0.0
489.74359	0.0
489.91452	0.0
490.08548	0.0
490.25641	0.0
490.42734	0.0
490.59830	0.0
490.76923	0.0
490.94019	0.0
491.11111	0.0
491.28204	0.0
491.45300	0.0
491.62393	0.0
491.79486	0.0
491.96582	0.0
492.13675	0.0
492.30768	0.0
492.47864	0.0
492.64957	0.0
492.82053	0.0
492.99146	0.0
493.16238	0.0
493.33334	0.0
493.50427	0.0
493.67520	0.0
493.84616	0.0
494.01709	0.0
494.18805	0.0
494.35898	0.0
494.52991	0.0
494.70087	0.0
494.87180	0.0
495.04272	0.0
495.21368	0.0
495.38461	0.0
495.55554	0.0
495.72650	0.0
495.89743	0.0
496.06839	0.0
496.23932	0.0
496.41025	0.0
496.58121	0.0
496.75214	0.0
496.92307	0.0
497.09402	0.0
497.26495	0.0
497.43588	0.0
497.60684	0.0
497.77777	0.0
497.94873	0.0
498.11966	0.0
498.29059	0.0
498.46155	0.0
498.63248	0.0
498.80341	0.0
498.97437	0.0
499.14529	0.0
499.31625	0.0
499.48718	0.0
499.65811	0.0
499.82907	0.0
500.00000	0.0
500.17093	0.0
500.34189	0.0
500.51282	0.0
500.68375	0.0
500.85471	0.0
501.02563	0.0
501.19659	0.0
501.36752	0.0
501.53845	0.0
501.70941	0.0
501.88034	0.0
502.05127	0.0
502.22223	0.0
502.39316	0.0
502.56412	0.0
502.73505	0.0
502.90598	0.0
503.07693	0.0
503.24786	0.0
503.41879	0.0
503.58975	0.0
503.76068	0.0
503.93161	0.0
504.10257	0.0
504.27350	0.0
504.44446	0.0
504.61539	0.0
504.78632	0.0
504.95728	0.0
505.12820	0.0
505.29913	0.0
505.47009	0.0
505.64102	0.0
505.81195	0.0
505.98291	0.0
506.15384	0.0
506.32480	0.0
506.49573	0.0
506.66666	0.0
506.83762	0.0
507.00854	0.0
507.17947	0.0
507.35043	0.0
507.52136	0.0
507.69232	0.0
507.86325	0.0
508.03418	0.0
508.20514	0.0
508.37607	0.0
508.54700	0.0
508.71796	0.0
508.88889	0.0
509.05981	0.0
509.23077	0.0
509.40170	0.0
509.57266	0.0
509.74359	0.0
509.91452	0.0
510.08548	0.0
510.25641	0.0
510.42734	0.0
510.59830	0.0
510.76923	0.0
510.94019	0.0
511.11111	0.0
511.28204	0.0
511.45300	0.0
511.62393	0.0
511.79486	0.0
511.96582	0.0
512.13678	0.0
512.30768	0.0
512.47864	0.0
512.64960	0.0
512.82050	0.0
512.99146	0.0
513.16241	0.0
513.33331	0.0
513.50427	0.0
513.67523	0.0
513.84613	0.0
514.01709	0.0
514.18805	0.0
514.35895	0.0
514.52991	0.0
514.70087	0.0
514.87177	0.0
515.04272	0.0
515.21368	0.0
515.38464	0.0
515.55554	0.0
515.72650	0.0
515.89746	0.0
516.06836	0.0
516.23932	0.0
516.41028	0.0
516.58118	0.0
516.75214	0.0
516.92310	0.0
517.09399	0.0
517.26495	0.0
517.43591	0.0
517.60681	0.0
517.77777	0.0
517.94873	0.0
518.11963	0.0
518.29059	0.0
518.46155	0.0
518.63251	0.0
518.80341	0.0
518.97437	0.0
519.14532	0.0
519.31622	0.0
519.48718	0.0
519.65814	0.0
519.82904	0.0
520.00000	0.0
520.17096	0.0
520.34186	0.0
520.51282	0.0
520.68378	0.0
520.85468	0.0
521.02563	0.0
521.19659	0.0
521.36749	0.0
521.53845	0.0
521.70941	0.0
521.88037	0.0
522.05127	0.0
522.22223	0.0
522.39319	0.0
522.56409	0.0
522.73505	0.0
522.90601	0.0
523.07690	0.0
523.24786	0.0
523.41882	0.0
523.58972	0.0
523.76068	0.0
523.93164	0.0
524.10254	0.0
524.27350	0.0
524.44446	0.0
524.61536	0.0
524.78632	0.0
524.95728	0.0
525.12823	0.0
525.29913	0.0
525.47009	0.0
525.64105	0.0
525.81195	0.0
525.98291	0.0
526.15387	0.0
526.32477	0.0
526.49573	0.0
526.66669	0.0
526.83759	0.0
527.00854	0.0
527.17950	0.0
527.35040	0.0
527.52136	0.0
527.69232	0.0
527.86322	0.0
528.03418	0.0
528.20514	0.0
528.37610	0.0
528.54700	0.0
528.71796	0.0
528.88892	0.0
529.05981	0.0
529.23077	0.0
529.40173	0.0
529.57263	0.0
529.74359	0.0
529.91455	0.0
530.08545	0.0
530.25641	0.0
530.42737	0.0
530.59827	0.0
530.76923	0.0
530.94019	0.0
531.11108	0.0
531.28204	0.0
531.45300	0.0
531.62390	0.0
531.79486	0.0
531.96582	0.0
532.13678	0.0
532.30768	0.0
532.47864	0.0
532.64960	0.0
532.82050	0.0
532.99146	0.0
533.16241	0.0
533.33331	0.0
533.50427	0.0
533.67523	0.0
533.84613	0.0
534.01709	0.0
534.18805	0.0
534.35895	0.0
534.52991	0.0
534.70087	0.0
534.87177	0.0
535.04272	0.0
535.21368	0.0
535.38464	0.0
535.55554	0.0
535.72650	0.0
535.89746	0.0
536.06836	0.0
536.23932	0.0
536.41028	0.0
536.58118	0.0
536.75214	0.0
536.92310	0.0
537.09399	0.0
537.26495	0.0
537.43591	0.0
537.60681	0.0
537.77777	0.0
537.94873	0.0
538.11963	0.0
538.29059	0.0
538.46155	0.0
538.63251	0.0
538.80341	0.0
538.97437	0.0
539.14532	0.0
539.31622	0.0
539.48718	0.0
539.65814	0.0
539.82904	0.0
540.00000	0.0
540.17096	0.0
540.34186	0.0
540.51282	0.0
540.68378	0.0
540.85468	0.0
541.02563	0.0
541.19659	0.0
541.36749	0.0
541.53845	0.0
541.70941	0.0
541.88037	0.0
542.05127	0.0
542.22223	0.0
542.39319	0.0
542.56409	0.0
542.73505	0.0
542.90601	0.0
543.07690	0.0
543.24786	0.0
543.41882	0.0
543.58972	0.0
543.76068	0.0
543.93164	0.0
544.10254	0.0
544.27350	0.0
544.44446	0.0
544.61536	0.0
544.78632	0.0
544.95728	0.0
545.12823	0.0
545.29913	0.0
545.47009	0.0
545.64105	0.0
545.81195	0.0
545.98291	0.0
546.15387	0.0
546.32477	0.0
546.49573	0.0
546.66669	0.0
546.83759	0.0
547.00854	0.0
547.17950	0.0
547.35040	0.0
547.52136	0.0
547.69232	0.0
547.86322	0.0
548.03418	0.0
548.20514	0.0
548.37610	0.0
548.54700	0.0
548.71796	0.0
548.88892	0.0
549.05981	0.0
549.23077	0.0
549.40173	0.0
549.57263	0.0
549.74359	0.0
549.91455	0.0
550.08545	0.0
550.25641	0.0
550.42737	0.0
550.59827	0.0
550.76923	0.0
550.94019	0.0
551.11108	0.0
551.28204	0.0
551.45300	0.0
551.62390	0.0
551.79486	0.0
551.96582	0.0
552.13678	0.0
552.30768	0.0
552.47864	0.0
552.64960	0.0
552.82050	0.0
552.99146	0.0
553.16241	0.0
553.33331	0.0
553.50427	0.0
553.67523	0.0
553.84613	0.0
554.01709	0.0
554.18805	0.0
554.35895	0.0
554.52991	0.0
554.70087	0.0
554.87177	0.0
555.04272	0.0
555.21368	0.0
555.38464	0.0
555.55554	0.0
555.72650	0.0
555.89746	0.0
556.06836	0.0
556.23932	0.0
556.41028	0.0
556.58118	0.0
556.75214	0.0
556.92310	0.0
557.09399	0.0
557.26495	0.0
557.43591	0.0
557.60681	0.0
557.77777	0.0
557.94873	0.0
558.11963	0.0
558.29059	0.0
558.46155	0.0
558.63251	0.0
558.80341	0.0
558.97437	0.0
559.14532	0.0
559.31622	0.0
559.48718	0.0
559.65814	0.0
559.82904	0.0
560.00000	0.0
560.17096	0.0
560.34186	0.0
560.51282	0.0
560.68378	0.0
560.85468	0.0
561.02563	0.0
561.19659	0.0
561.36749	0.0
561.53845	0.0
561.70941	0.0
561.88037	0.0
562.05127	0.0
562.22223	0.0
562.39319	0.0
562.56409	0.0
562.73505	0.0
562.90601	0.0
563.07690	0.0
563.24786	0.0
563.41882	0.0
563.58972	0.0
563.76068	0.0
563.93164	0.0
564.10254	0.0
564.27350	0.0
564.44446	0.0
564.61536	0.0
564.78632	0.0
564.95728	0.0
565.12823	0.0
565.29913	0.0
565.47009	0.0
565.64105	0.0
565.81195	0.0
565.98291	0.0
566.15387	0.0
566.32477	0.0
566.49573	0.0
566.66669	0.0
566.83759	0.0
567.00854	0.0
567.17950	0.0
567.35040	0.0
567.52136	0.0
567.69232	0.0
567.86322	0.0
568.03418	0.0
568.20514	0.0
568.37610	0.0
568.54700	0.0
568.71796	0.0
568.88892	0.0
569.05981	0.0
569.23077	0.0
569.40173	0.0
569.57263	0.0
569.74359	0.0
569.91455	0.0
570.08545	0.0
570.25641	0.0
570.42737	0.0
570.59827	0.0
570.76923	0.0
570.94019	0.0
571.11108	0.0
571.28204	0.0
571.45300	0.0
571.62390	0.0
571.79486	0.0
571.96582	0.0
572.13678	0.0
572.30768	0.0
572.47864	0.0
572.64960	0.0
572.82050	0.0
572.99146	0.0
573.16241	0.0
573.33331	0.0
573.50427	0.0
573.67523	0.0
573.84613	0.0
574.01709	0.0
574.18805	0.0
574.35895	0.0
574.52991	0.0
574.70087	0.0
574.87177	0.0
575.04272	0.0
575.21368	0.0
575.38464	0.0
575.55554	0.0
575.72650	0.0
575.89746	0.0
576.06836	0.0
576.23932	0.0
576.41028	0.0
576.58118	0.0
576.75214	0.0
576.92310	0.0
577.09399	0.0
577.26495	0.0
577.43591	0.0
577.60681	0.0
577.77777	0.0
577.94873	0.0
578.11963	0.0
578.29059	0.0
578.46155	0.0
578.63251	0.0
578.80341	0.0
578.97437	0.0
579.14532	0.0
579.31622	0.0
579.48718	0.0
579.65814	0.0
579.82904	0.0
580.00000	0.0
580.17096	0.0
580.34186	0.0
580.51282	0.0
580.68378	0.0
580.85468	0.0
581.02563	0.0
581.19659	0.0
581.36749	0.0
581.53845	0.0
581.70941	0.0
581.88037	0.0
582.05127	0.0
582.22223	0.0
582.39319	0.0
582.56409	0.0
582.73505	0.0
582.90601	0.0
583.07690	0.0
583.24786	0.0
583.41882	0.0
583.58972	0.0
583.76068	0.0
583.93164	0.0
584.10254	0.0
584.27350	0.0
584.44446	0.0
584.61536	0.0
584.78632	0.0
584.95728	0.0
585.12823	0.0
585.29913	0.0
585.47009	0.0
585.64105	0.0
585.81195	0.0
585.98291	0.0
586.15387	0.0
586.32477	0.0
586.49573	0.0
586.66669	0.0
586.83759	0.0
587.00854	0.0
587.17950	0.0
587.35040	0.0
587.52136	0.0
587.69232	0.0
587.86322	0.0
588.03418	0.0
588.20514	0.0
588.37610	0.0
588.54700	0.0
588.71796	0.0
588.88892	0.0
589.05981	0.1
589.23077	0.0
589.40173	0.0
589.57263	0.0
589.74359	0.0
589.91455	0.0
590.08545	0.0
590.25641	0.0
590.42737	0.0
590.59827	0.0
590.76923	0.0
590.94019	0.0
591.11108	0.0
591.28204	0.0
591.45300	0.0
591.62390	0.0
591.79486	0.0
591.96582	0.0
592.13678	0.0
592.30768	0.0
592.47864	0.0
592.64960	0.0
592.82050	0.0
592.99146	0.0
593.16241	0.0
593.33331	0.0
593.50427	0.0
593.67523	0.0
593.84613	0.0
594.01709	0.0
594.18805	0.0
594.35895	0.0
594.52991	0.0
594.70087	0.0
594.87177	0.0
595.04272	0.0
595.21368	0.0
595.38464	0.0
595.55554	0.0
595.72650	0.0
595.89746	0.0
596.06836	0.0
596.23932	0.0
596.41028	0.0
596.58118	0.0
596.75214	0.0
596.92310	0.0
597.09399	0.0
597.26495	0.0
597.43591	0.0
597.60681	0.0
597.77777	0.0
597.94873	0.0
598.11963	0.0
598.29059	0.0
598.46155	0.0
598.63251	0.0
598.80341	0.0
598.97437	0.0
599.14532	0.0
599.31622	0.0
599.48718	0.0
599.65814	0.0
599.82904	0.0
600.00000	0.0
600.17096	0.0
600.34186	0.0
600.51282	0.0
600.68378	0.0
600.85468	0.0
601.02563	0.0
601.19659	0.0
601.36749	0.0
601.53845	0.0
601.70941	0.0
601.88037	0.0
602.05127	0.0
602.22223	0.0
602.39319	0.0
602.56409	0.0
602.73505	0.0
602.90601	0.0
603.07690	0.0
603.24786	0.0
603.41882	0.0
603.58972	0.0
603.76068	0.0
603.93164	0.0
604.10254	0.0
604.27350	0.0
604.44446	0.0
604.61536	0.0
604.78632	0.0
604.95728	0.0
605.12823	0.0
605.29913	0.0
605.47009	0.0
605.64105	0.0
605.81195	0.0
605.98291	0.0
606.15387	0.0
606.32477	0.0
606.49573	0.0
606.66669	0.0
606.83759	0.0
607.00854	0.0
607.17950	0.0
607.35040	0.0
607.52136	0.0
607.69232	0.0
607.86322	0.0
608.03418	0.0
608.20514	0.0
608.37610	0.0
608.54700	0.0
608.71796	0.0
608.88892	0.0
609.05981	0.0
609.23077	0.0
609.40173	0.0
609.57263	0.0
609.74359	0.0
609.91455	0.0
610.08545	0.0
610.25641	0.0
610.42737	0.0
610.59827	0.0
610.76923	0.0
610.94019	0.0
611.11108	0.0
611.28204	0.0
611.45300	0.0
611.62390	0.0
611.79486	0.0
611.96582	0.0
612.13678	0.0
612.30768	0.0
612.47864	0.0
612.64960	0.0
612.82050	0.0
612.99146	0.0
613.16241	0.0
613.33331	0.0
613.50427	0.0
613.67523	0.0
613.84613	0.0
614.01709	0.0
614.18805	0.0
614.35895	0.0
614.52991	0.0
614.70087	0.0
614.87177	0.0
615.04272	0.0
615.21368	0.0
615.38464	0.0
615.55554	0.0
615.72650	0.0
615.89746	0.0
616.06836	0.0
616.23932	0.0
616.41028	0.0
616.58118	0.0
616.75214	0.0
616.92310	0.0
617.09399	0.0
617.26495	0.0
617.43591	0.0
617.60681	0.0
617.77777	0.0
617.94873	0.0
618.11963	0.0
618.29059	0.0
618.46155	0.0
618.63251	0.0
618.80341	0.0
618.97437	0.0
619.14532	0.0
619.31622	0.0
619.48718	0.0
619.65814	0.0
619.82904	0.0
620.00000	0.0
620.17096	0.0
620.34186	0.0
620.51282	0.0
620.68378	0.0
620.85468	0.0
621.02563	0.0
621.19659	0.0
621.36749	0.0
621.53845	0.0
621.70941	0.0
621.88037	0.0
622.05127	0.0
622.22223	0.0
622.39319	0.0
622.56409	0.0
622.73505	0.0
622.90601	0.0
623.07690	0.0
623.24786	0.0
623.41882	0.0
623.58972	0.0
623.76068	0.0
623.93164	0.0
624.10254	0.0
624.27350	0.0
624.44446	0.0
624.61536	0.0
624.78632	0.0
624.95728	0.0
625.12823	0.0
625.29913	0.0
625.47009	0.0
625.64105	0.0
625.81195	0.0
625.98291	0.0
626.15387	0.0
626.32477	0.0
626.49573	0.0
626.66669	0.0
626.83759	0.0
627.00854	0.0
627.17950	0.0
627.35040	0.0
627.52136	0.0
627.69232	0.0
627.86322	0.0
628.03418	0.0
628.20514	0.0
628.37610	0.0
628.54700	0.0
628.71796	0.0
628.88892	0.0
629.05981	0.0
629.23077	0.0
629.40173	0.0
629.57263	0.0
629.74359	0.0
629.91455	0.0
630.08545	0.0
630.25641	0.0
630.42737	0.0
630.59827	0.0
630.76923	0.0
630.94019	0.0
631.11108	0.0
631.28204	0.0
631.45300	0.0
631.62390	0.0
631.79486	0.0
631.96582	0.0
632.13678	0.0
632.30768	0.0
632.47864	0.0
632.64960	0.0
632.82050	0.0
632.99146	0.0
633.16241	0.0
633.33331	0.0
633.50427	0.0
633.67523	0.0
633.84613	0.0
634.01709	0.0
634.18805	0.0
634.35895	0.0
634.52991	0.0
634.70087	0.0
634.87177	0.0
635.04272	0.0
635.21368	0.0
635.38464	0.0
635.55554	0.0
635.72650	0.0
635.89746	0.0
636.06836	0.0
636.23932	0.0
636.41028	0.0
636.58118	0.0
636.75214	0.0
636.92310	0.0
637.09399	0.0
637.26495	0.0
637.43591	0.0
637.60681	0.0
637.77777	0.0
637.94873	0.0
638.11963	0.0
638.29059	0.0
638.46155	0.0
638.63251	0.0
638.80341	0.0
638.97437	0.0
639.14532	0.0
639.31622	0.0
639.48718	0.0
639.65814	0.0
639.82904	0.0
640.00000	0.0
640.17096	0.0
640.34186	0.0
640.51282	0.0
640.68378	0.0
640.85468	0.0
641.02563	0.0
641.19659	0.0
641.36749	0.0
641.53845	0.0
641.70941	0.0
641.88037	0.0
642.05127	0.0
642.22223	0.0
642.39319	0.0
642.56409	0.0
642.73505	0.0
642.90601	0.0
643.07690	0.0
643.24786	0.0
643.41882	0.0
643.58972	0.0
643.76068	0.0
643.93164	0.0
644.10254	0.0
644.27350	0.0
644.44446	0.0
644.61536	0.0
644.78632	0.0
644.95728	0.0
645.12823	0.0
645.29913	0.0
645.47009	0.0
645.64105	0.0
645.81195	0.0
645.98291	0.0
646.15387	0.0
646.32477	0.0
646.49573	0.0
646.66669	0.0
646.83759	0.0
647.00854	0.0
647.17950	0.0
647.35040	0.0
647.52136	0.0
647.69232	0.0
647.86322	0.0
648.03418	0.0
648.20514	0.0
648.37610	0.0
648.54700	0.0
648.71796	0.0
648.88892	0.0
649.05981	0.0
649.23077	0.0
649.40173	0.0
649.57263	0.0
649.74359	0.0
649.91455	0.0
650.08545	0.0
650.25641	0.0
650.42737	0.0
650.59827	0.0
650.76923	0.0
650.94019	0.0
651.11108	0.0
651.28204	0.0
651.45300	0.0
651.62390	0.0
651.79486	0.0
651.96582	0.0
652.13678	0.0
652.30768	0.0
652.47864	0.0
652.64960	0.0
652.82050	0.0
652.99146	0.0
653.16241	0.0
653.33331	0.0
653.50427	0.0
653.67523	0.0
653.84613	0.0
654.01709	0.0
654.18805	0.0
654.35895	0.0
654.52991	0.0
654.70087	0.0
654.87177	0.0
655.04272	0.0
655.21368	0.1
655.38464	0.1
655.55554	0.1
655.72650	0.1
655.89746	0.1
656.06836	0.1
656.23932	0.1
656.41028	0.1
656.58118	0.1
656.75214	0.1
656.92310	0.1
657.09399	0.1
657.26495	0.1
657.43591	0.1
657.60681	0.0
657.77777	0.1
657.94873	0.0
658.11963	0.0
658.29059	0.0
658.46155	0.0
658.63251	0.0
658.80341	0.0
658.97437	0.0
659.14532	0.0
659.31622	0.0
659.48718	0.0
659.65814	0.0
659.82904	0.0
660.00000	0.0
660.17096	0.0
660.34186	0.0
660.51282	0.0
660.68378	0.0
660.85468	0.0
661.02563	0.0
661.19659	0.0
661.36749	0.0
661.53845	0.0
661.70941	0.0
661.88037	0.0
662.05127	0.0
662.22223	0.0
662.39319	0.0
662.56409	0.0
662.73505	0.0
662.90601	0.0
663.07690	0.0
663.24786	0.0
663.41882	0.0
663.58972	0.0
663.76068	0.0
663.93164	0.0
664.10254	0.0
664.27350	0.0
664.44446	0.0
664.61536	0.0
664.78632	0.0
664.95728	0.0
665.12823	0.0
665.29913	0.0
665.47009	0.0
665.64105	0.0
665.81195	0.0
665.98291	0.0
666.15387	0.0
666.32477	0.0
666.49573	0.0
666.66669	0.0
666.83759	0.0
667.00854	0.0
667.17950	0.0
667.35040	0.0
667.52136	0.0
667.69232	0.0
667.86322	0.0
668.03418	0.0
668.20514	0.0
668.37610	0.0
668.54700	0.0
668.71796	0.0
668.88892	0.0
669.05981	0.0
669.23077	0.0
669.40173	0.0
669.57263	0.0
669.74359	0.0
669.91455	0.0
670.08545	0.0
670.25641	0.0
670.42737	0.0
670.59827	0.0
670.76923	0.0
670.94019	0.0
671.11108	0.0
671.28204	0.0
671.45300	0.0
671.62390	0.0
671.79486	0.0
671.96582	0.0
672.13678	0.0
672.30768	0.0
672.47864	0.0
672.64960	0.0
672.82050	0.0
672.99146	0.0
673.16241	0.0
673.33331	0.0
673.50427	0.0
673.67523	0.0
673.84613	0.0
674.01709	0.0
674.18805	0.0
674.35895	0.0
674.52991	0.0
674.70087	0.0
674.87177	0.0
675.04272	0.0
675.21368	0.0
675.38464	0.0
675.55554	0.0
675.72650	0.0
675.89746	0.0
676.06836	0.0
676.23932	0.0
676.41028	0.0
676.58118	0.0
676.75214	0.0
676.92310	0.0
677.09399	0.0
677.26495	0.0
677.43591	0.0
677.60681	0.0
677.77777	0.0
677.94873	0.0
678.11963	0.0
678.29059	0.0
678.46155	0.0
678.63251	0.0
678.80341	0.0
678.97437	0.0
679.14532	0.0
679.31622	0.0
679.48718	0.0
679.65814	0.0
679.82904	0.0
680.00000	0.0
680.17096	0.0
680.34186	0.0
680.51282	0.0
680.68378	0.0
680.85468	0.0
681.02563	0.0
681.19659	0.0
681.36749	0.0
681.53845	0.0
681.70941	0.0
681.88037	0.0
682.05127	0.0
682.22223	0.0
682.39319	0.0
682.56409	0.0
682.73505	0.0
682.90601	0.0
683.07690	0.0
683.24786	0.0
683.41882	0.0
683.58972	0.0
683.76068	0.0
683.93164	0.0
684.10254	0.0
684.27350	0.0
684.44446	0.0
684.61536	0.0
684.78632	0.0
684.95728	0.0
685.12823	0.0
685.29913	0.0
685.47009	0.0
685.64105	0.0
685.81195	0.0
685.98291	0.0
686.15387	0.0
686.32477	0.0
686.49573	0.0
686.66669	0.0
686.83759	0.0
687.00854	0.0
687.17950	0.0
687.35040	0.0
687.52136	0.0
687.69232	0.0
687.86322	0.0
688.03418	0.0
688.20514	0.0
688.37610	0.0
688.54700	0.0
688.71796	0.0
688.88892	0.0
689.05981	0.0
689.23077	0.0
689.40173	0.0
689.57263	0.0
689.74359	0.0
689.91455	0.0
690.08545	0.0
690.25641	0.0
690.42737	0.0
690.59827	0.0
690.76923	0.0
690.94019	0.0
691.11108	0.0
691.28204	0.0
691.45300	0.0
691.62390	0.0
691.79486	0.0
691.96582	0.0
692.13678	0.0
692.30768	0.0
692.47864	0.0
692.64960	0.0
692.82050	0.0
692.99146	0.0
693.16241	0.0
693.33331	0.0
693.50427	0.0
693.67523	0.0
693.84613	0.0
694.01709	0.0
694.18805	0.0
694.35895	0.0
694.52991	0.0
694.70087	0.0
694.87177	0.0
695.04272	0.0
695.21368	0.0
695.38464	0.0
695.55554	0.0
695.72650	0.0
695.89746	0.0
696.06836	0.0
696.23932	0.0
696.41028	0.0
696.58118	0.0
696.75214	0.0
696.92310	0.0
697.09399	0.0
697.26495	0.0
697.43591	0.0
697.60681	0.0
697.77777	0.0
697.94873	0.0
698.11963	0.0
698.29059	0.0
698.46155	0.0
698.63251	0.0
698.80341	0.0
698.97437	0.0
699.14532	0.0
699.31622	0.0
699.48718	0.0
699.65814	0.0
699.82904	0.0
700.00000	0.0
700.17096	0.0
700.34186	0.0
700.51282	0.0
700.68378	0.0
700.85468	0.0
701.02563	0.0
701.19659	0.0
701.36749	0.0
701.53845	0.0
701.70941	0.0
701.88037	0.0
702.05127	0.0
702.22223	0.0
702.39319	0.0
702.56409	0.0
702.73505	0.0
702.90601	0.0
703.07690	0.0
703.24786	0.0
703.41882	0.0
703.58972	0.0
703.76068	0.0
703.93164	0.0
704.10254	0.0
704.27350	0.0
704.44446	0.0
704.61536	0.0
704.78632	0.0
704.95728	0.0
705.12823	0.0
705.29913	0.0
705.47009	0.0
705.64105	0.0
705.81195	0.0
705.98291	0.0
706.15387	0.0
706.32477	0.0
706.49573	0.0
706.66669	0.0
706.83759	0.0
707.00854	0.0
707.17950	0.0
707.35040	0.0
707.52136	0.0
707.69232	0.0
707.86322	0.0
708.03418	0.0
708.20514	0.0
708.37610	0.0
708.54700	0.0
708.71796	0.0
708.88892	0.0
709.05981	0.0
709.23077	0.0
709.40173	0.0
709.57263	0.0
709.74359	0.0
709.91455	0.0
710.08545	0.0
710.25641	0.0
710.42737	0.0
710.59827	0.0
710.76923	0.0
710.94019	0.0
711.11108	0.0
711.28204	0.0
711.45300	0.0
711.62390	0.0
711.79486	0.0
711.96582	0.0
712.13678	0.0
712.30768	0.0
712.47864	0.0
712.64960	0.0
712.82050	0.0
712.99146	0.0
713.16241	0.0
713.33331	0.0
713.50427	0.0
713.67523	0.0
713.84613	0.0
714.01709	0.0
714.18805	0.0
714.35895	0.0
714.52991	0.0
714.70087	0.0
714.87177	0.0
715.04272	0.0
715.21368	0.0
715.38464	0.0
715.55554	0.0
715.72650	0.0
715.89746	0.0
716.06836	0.0
716.23932	0.0
716.41028	0.0
716.58118	0.0
716.75214	0.0
716.92310	0.0
717.09399	0.0
717.26495	0.0
717.43591	0.0
717.60681	0.0
717.77777	0.0
717.94873	0.0
718.11963	0.0
718.29059	0.0
718.46155	0.0
718.63251	0.0
718.80341	0.0
718.97437	0.0
719.14532	0.0
719.31622	0.0
719.48718	0.0
719.65814	0.0
719.82904	0.0
720.00000	0.0
720.17096	0.0
720.34186	0.0
720.51282	0.0
720.68378	0.0
720.85468	0.0
721.02563	0.0
721.19659	0.0
721.36749	0.0
721.53845	0.0
721.70941	0.0
721.88037	0.0
722.05127	0.0
722.22223	0.0
722.39319	0.0
722.56409	0.0
722.73505	0.0
722.90601	0.0
723.07690	0.0
723.24786	0.0
723.41882	0.0
723.58972	0.0
723.76068	0.0
723.93164	0.0
724.10254	0.0
724.27350	0.0
724.44446	0.0
724.61536	0.0
724.78632	0.0
724.95728	0.0
725.12823	0.0
725.29913	0.0
725.47009	0.0
725.64105	0.0
725.81195	0.0
725.98291	0.0
726.15387	0.0
726.32477	0.0
726.49573	0.0
726.66669	0.0
726.83759	0.0
727.00854	0.0
727.17950	0.0
727.35040	0.0
727.52136	0.0
727.69232	0.0
727.86322	0.0
728.03418	0.0
728.20514	0.0
728.37610	0.0
728.54700	0.0
728.71796	0.0
728.88892	0.0
729.05981	0.0
729.23077	0.0
729.40173	0.0
729.57263	0.0
